3968	40	433	168
5473	125	2168	290
2686	99	5275	52
6667	61	6509	82
3440	146	714	28
5769	151	4748	202
7100	114	2289	246
1212	114	724	341
4419	141	4398	64
2499	199	3656	68
3929	114	6501	155
325	199	4713	294
3896	99	5450	254
4962	216	5328	167
926	218	5745	91
968	145	4852	335
7095	146	4251	28
1051	185	3793	313
319	56	283	180
5513	99	1453	355
6635	69	5328	222
1898	69	6926	115
4700	151	4219	350
5448	1	3832	143
273	158	450	96
4267	114	5745	280
3807	69	1638	268
5262	35	5745	268
1870	1	4648	305
262	114	6090	165
3563	35	6958	47
4846	151	1211	202
3223	141	4713	125
6611	114	4962	299
4846	56	1428	176
5594	218	3981	138
1802	1	4556	264
5281	204	5745	273
724	114	3767	193
1752	114	5745	163
5229	185	2499	204
2198	151	4757	349
4834	114	6847	182
5005	146	3080	210
2336	218	4708	12
5892	114	3387	313
6575	114	1384	320
4381	41	2198	251
5160	218	6948	286
2426	204	5753	233
4852	114	968	287
430	210	3793	117
6688	61	1632	105
5328	8	3767	66
3557	199	2539	324
5160	218	2406	254
3793	185	5901	201
1582	61	3383	66
2499	199	4035	222
3793	100	2415	208
2707	138	6885	363
4177	69	749	201
1168	2	4713	166
5753	141	1457	302
4713	56	6348	244
6445	114	6954	159
5753	56	43	316
819	114	6213	155
817	114	1168	279
5745	69	4962	54
5745	171	926	149
6636	218	1632	98
6485	56	3793	269
5328	218	632	44
6635	114	5328	41
1167	158	45	292
4053	69	4786	63
5299	151	1343	343
3832	209	3656	140
4962	25	6253	91
1752	114	926	313
5328	56	4053	67
2634	114	5745	92
2009	150	6554	230
1632	69	749	317
2499	199	5892	189
4809	216	5754	276
2275	69	3425	41
5328	1	2499	175
5864	114	4962	316
5612	35	6078	48
1137	69	728	134
1157	40	1752	199
6312	69	3138	195
5954	114	1980	204
4809	114	5754	100
3851	141	5606	140
2398	69	5005	51
625	3	7108	91
4666	223	4801	149
6312	102	5745	310
7098	61	821	167
3850	203	5395	165
526	16	4640	173
5736	185	2198	151
5897	141	6554	96
4713	16	3790	349
208	99	6554	325
757	17	4764	310
2583	162	3793	255
6406	35	926	160
2198	40	4962	64
4713	56	3905	300
6885	146	5841	57
25	114	1167	78
976	114	4320	90
1638	146	5982	215
4078	146	1135	97
2930	2	4713	307
6064	199	5281	268
5745	146	2168	290
1231	35	4131	266
3938	69	3645	89
2198	173	5892	268
2679	102	1638	287
2198	146	4962	299
1126	114	4944	124
2679	218	5745	187
4809	40	926	275
5469	147	3821	264
5265	145	4073	2
2998	69	6180	44
6575	114	1182	56
6635	8	5328	188
5978	23	5892	194
5425	114	4700	55
2738	72	168	23
5303	56	3366	308
4809	146	4700	39
3577	69	283	174
5328	35	632	36
906	56	777	161
5745	171	926	110
2663	35	3577	265
2396	218	389	92
4554	72	1231	285
6793	114	1477	288
3934	114	6485	279
3821	69	33	334
1764	147	2916	240
3009	61	1586	297
4089	114	1192	56
2499	125	5892	5
2686	124	5275	25
6892	87	4696	46
3385	8	2499	27
6050	116	589	140
3637	69	1638	159
4962	102	5328	309
25	40	389	28
1168	125	6501	2
3807	69	1638	190
5654	146	5134	145
5328	126	2352	259
2663	125	2603	36
5892	173	6090	224
4419	203	5450	143
3493	204	7066	234
2955	114	3633	43
6149	1	5416	300
3478	199	1503	260
3526	168	3793	222
4896	35	6561	217
6043	114	2354	234
3494	151	5053	210
1126	214	6554	251
926	146	798	140
2972	114	5522	215
4846	26	1870	192
5792	114	1453	119
5892	151	4846	228
3176	146	6873	124
2663	102	2679	288
757	56	4890	140
5522	56	5701	83
1182	69	5005	213
5990	69	5387	154
3013	114	2741	218
926	69	4809	134
3793	199	3854	77
3385	56	5892	169
1717	114	254	75
4541	114	4764	174
6320	26	1752	62
1308	40	1302	145
3818	69	1157	262
3934	8	5853	356
926	185	5587	294
1632	199	1110	201
4962	114	5892	163
1752	69	4911	312
2513	56	6686	54
241	69	1231	127
4962	146	3543	28
3120	99	1168	223
277	114	5812	27
5812	199	5166	27
3896	192	4419	56
5577	1	3850	259
4408	69	6686	273
5745	146	5328	116
5753	141	5164	36
5745	146	580	197
901	114	4419	26
2212	203	3078	49
2336	69	4053	278
3818	56	1963	100
513	1	5745	56
3637	218	6948	17
3267	151	4762	236
6635	69	5328	66
3821	1	5469	149
5754	146	926	257
4962	125	5745	264
714	146	5919	177
1902	218	3981	271
4962	146	2698	258
389	16	1902	240
43	35	5753	50
4035	1	2710	189
5087	56	4713	286
4809	69	4700	23
5901	141	3793	154
6658	3	3113	238
537	35	4226	301
3793	2	5127	99
4053	35	5022	47
4653	151	3440	288
1122	61	3383	285
3729	69	394	215
6382	162	2618	86
1752	114	5745	259
817	151	3929	124
6927	114	5265	184
4332	141	4514	223
3526	141	3793	279
3045	69	2257	89
4541	114	4764	246
3603	171	5745	166
6611	35	5450	5
5469	114	1453	186
5328	69	6930	338
6994	218	2198	116
1652	114	190	152
1664	114	1503	244
5450	146	3818	349
795	114	1168	181
1752	69	5745	84
1638	125	3807	182
3934	69	7077	265
5448	2	4852	331
3045	199	2257	30
1179	56	2268	321
5328	35	3818	84
4713	199	4220	310
6714	86	3793	182
6790	141	6190	314
3896	99	6643	102
821	167	4764	156
5100	114	4219	241
5754	176	926	206
2663	125	3577	348
3968	146	4036	294
6635	35	2198	76
4035	218	4898	250
5450	114	2619	353
5769	102	2318	7
6754	141	3825	197
5522	147	5745	129
839	114	5812	37
2396	218	1453	24
2499	69	2679	174
4962	171	4757	52
2112	151	4420	36
2494	56	2112	104
5754	147	926	148
3941	204	4082	138
2679	56	5892	173
5328	35	632	111
3767	151	433	312
5745	171	5005	272
2471	69	2472	119
6311	35	1420	354
3968	56	926	315
7100	56	821	11
3843	99	5812	5
5166	61	5812	175
4962	142	2352	22
4809	125	5754	176
138	56	1818	359
1638	35	3026	63
6597	99	4827	193
4713	195	1168	89
3807	125	2679	195
3293	125	4206	15
1548	69	3385	170
4809	146	3818	226
3026	114	926	65
4898	114	3807	63
4962	114	632	47
2679	69	4370	174
6271	114	1182	320
5745	40	2198	64
2696	56	1231	133
6356	114	4962	351
3577	35	1638	195
52	56	3793	189
5745	40	2398	210
6635	35	4700	307
3896	99	5235	338
409	218	5745	211
5892	141	4697	39
926	122	5745	258
2198	69	2887	212
1453	146	3577	203
749	195	5287	175
728	35	6320	138
400	141	3230	249
1652	114	5812	195
6970	61	1185	9
4140	69	3372	309
3440	102	1231	243
2171	69	2663	119
430	2	3793	215
4073	99	5265	334
3807	69	6658	263
3440	33	1870	189
934	69	4089	79
5754	43	4809	170
5954	56	4708	317
1752	218	4809	153
270	1	4827	211
5083	146	355	254
3807	218	917	313
6782	69	5328	75
3807	69	2679	312
1453	151	1579	264
2160	199	183	203
5745	171	5522	91
2198	171	589	334
6782	8	2679	203
2679	69	6782	14
300	99	1883	93
1649	69	6658	84
1058	141	6295	190
4911	199	4795	155
4809	35	5745	236
3832	209	3656	79
5255	147	3017	226
332	146	1752	263
3577	56	6958	187
2857	114	6389	251
2679	69	5469	219
46	218	6885	34
79	35	4962	264
3435	114	5450	159
5892	146	1515	316
4428	114	5745	301
6554	199	4023	162
5450	86	5745	133
5745	33	5166	167
6182	138	6749	359
1168	99	1092	117
5036	99	4962	128
3850	141	3540	200
1246	1	5005	210
187	125	6635	320
2168	56	5745	154
749	146	6510	355
3524	69	2838	330
1168	69	5262	97
4713	16	2710	182
3819	141	6817	100
5788	99	794	141
5827	133	821	148
551	35	593	259
2858	218	2537	19
4846	218	1231	198
3590	151	5416	156
5402	35	4962	7
4809	56	5754	254
6885	151	6749	19
6244	218	6948	284
2396	218	5745	312
4962	102	4846	67
5017	114	1168	15
3577	147	1211	223
4325	61	1870	292
5389	114	2219	209
3793	199	3934	43
2536	151	4898	166
4419	86	2224	295
3807	35	1638	187
5328	114	5892	352
5203	114	4764	181
3929	114	1168	98
5450	146	5663	119
1460	1	1453	79
7119	2	3968	133
1551	141	2549	144
2365	56	4713	349
5899	56	1168	314
6793	114	1167	226
3058	218	389	79
4408	150	1168	250
4370	69	2679	175
1481	69	6814	336
3929	114	1168	43
1632	146	798	291
294	114	4556	336
5397	151	1157	335
1049	40	3848	28
5812	56	5166	124
2972	69	4821	76
4809	147	5005	67
2954	1	6782	292
213	146	5575	119
5469	69	3577	204
817	114	300	5
1096	114	5087	348
4962	146	6885	170
926	147	5745	261
4182	114	3120	104
3884	137	1453	182
2771	168	3793	326
901	114	2033	59
4896	2	5754	100
2679	71	2663	351
5855	114	2331	210
255	69	5745	28
5328	35	6561	294
3793	100	3934	173
1124	43	6365	354
2033	151	4419	189
992	114	4439	59
2851	114	4108	292
2663	71	3577	159
4314	114	6245	201
452	114	3290	53
5901	56	1908	267
2679	125	1638	312
5745	100	5450	254
5745	40	1453	356
5448	159	4764	281
4827	102	3423	123
7036	199	5029	52
2698	218	6561	221
4962	218	2198	162
4014	150	1168	98
1752	218	2537	83
3026	69	1364	9
4962	3	4422	93
79	171	6948	81
256	35	255	217
1742	204	2198	199
2679	125	6930	66
1752	35	5745	82
3656	114	749	131
4370	56	5229	183
3787	114	1503	339
6169	69	2611	238
5872	218	3021	119
360	114	1850	231
2198	151	2352	227
4101	99	4131	72
978	69	4314	334
7125	56	4692	190
262	151	3656	357
3767	35	4053	230
6016	210	4992	181
2714	199	3978	336
2198	17	5892	325
6090	210	2621	306
6253	114	4962	298
3423	102	4827	123
6226	56	821	12
1252	114	6658	333
5328	102	4962	196
2844	114	632	223
5901	16	3793	130
774	151	5739	352
300	141	4713	51
4809	147	926	254
6861	114	6878	187
1477	218	1711	246
6909	114	4962	61
6948	146	963	352
2950	69	4846	224
5812	51	5166	265
2998	214	1752	191
1752	147	5328	82
5469	102	3821	275
4057	69	2132	34
3787	114	1503	112
1638	35	376	235
5745	1	926	155
4713	150	3610	336
5328	35	1477	240
6804	56	6388	36
6793	125	5599	143
5745	147	6949	57
2679	35	1593	93
3670	114	3383	224
4048	114	452	97
1179	141	6190	243
5408	102	2443	146
6501	199	1168	334
6635	69	5328	59
5754	56	4809	98
4700	69	2198	287
6658	114	6871	288
3556	72	2663	17
2396	35	5745	287
5745	35	4653	354
6782	35	5328	59
5328	125	4962	23
2181	199	5287	232
5754	56	5709	27
4640	69	3385	112
4818	114	5745	74
409	69	1752	214
7044	69	425	355
270	114	4962	210
2472	146	6846	274
3577	35	2663	71
6352	199	4419	42
1553	199	4100	231
4100	151	5328	360
91	61	5672	65
1144	141	5676	170
1584	1	3934	122
5960	69	1762	356
3120	158	4713	142
2644	114	3737	298
2663	69	2331	35
4962	69	5892	297
3058	114	2198	301
3941	61	821	54
2026	150	5057	101
3193	114	6246	3
4281	69	1135	34
1638	114	4962	90
3884	61	3242	349
5032	114	1168	330
4846	69	5507	360
4700	183	389	295
4809	56	5754	83
1752	69	6143	81
4809	146	2336	274
5745	218	6312	133
4217	56	6161	128
998	142	4713	134
3176	114	1168	82
1635	40	2391	235
790	69	3385	111
5745	150	3968	156
2844	114	632	348
4962	206	5745	266
5052	65	2630	180
1276	218	1632	103
7077	114	6714	184
1054	114	5450	240
1157	35	988	212
926	102	1632	312
4320	69	7045	329
5017	69	3929	34
1574	218	6543	166
5275	114	2686	49
2454	35	4764	19
1477	203	389	162
5328	35	2198	120
6311	114	4962	351
5754	141	2679	29
4387	114	4962	160
5812	35	1358	107
901	114	3896	257
5083	218	2296	56
5610	114	4962	253
3884	114	1477	240
1231	33	4131	271
6253	40	5892	315
6534	2	4131	219
5310	114	5745	93
2365	114	1168	43
104	114	4962	223
4713	61	1168	349
5810	175	5450	240
2810	69	4653	265
3385	151	790	259
1802	56	6108	194
4852	124	968	343
5754	3	4031	313
4890	33	680	277
2033	120	4419	2
3162	114	208	75
1231	146	1968	295
1168	215	914	202
795	114	5087	292
2837	162	539	48
6365	69	6693	65
3850	127	5448	57
2663	35	5479	182
5099	151	5792	50
4846	26	1168	131
3832	3	3656	328
926	125	5754	104
5160	146	3678	105
7024	138	5892	5
6047	114	3884	43
1630	102	5397	182
1477	151	5469	264
552	114	4962	232
4641	175	821	139
4089	114	4757	20
5280	151	5745	324
3108	114	4055	334
4762	35	5414	106
2415	199	3793	35
5328	35	5745	275
299	35	5522	62
3169	142	4290	257
3710	1	5416	292
5812	141	5166	169
3798	12	3791	292
5812	114	6262	266
3929	114	5087	224
352	114	1168	170
5745	69	2198	191
6943	69	2030	54
5901	56	3793	339
3767	8	6635	169
2033	56	5450	37
3709	125	5237	243
5745	199	926	162
5328	35	632	103
3821	2	1453	209
3527	69	6893	272
3793	199	2415	290
6255	99	1802	128
3976	145	6954	201
5166	214	821	359
5328	218	5745	75
926	125	5754	75
821	1	4541	55
283	185	2499	177
5053	141	6295	294
4977	114	3821	281
2663	114	4905	146
4718	56	5897	168
4023	69	1083	292
4713	127	5219	107
6554	56	1503	54
2686	56	5351	89
3793	35	1908	12
2627	114	1586	223
4713	56	1083	292
582	114	1574	123
1545	114	6920	149
2724	69	376	300
2710	114	3850	212
846	114	914	30
4177	69	4640	349
5469	69	3821	222
2275	151	749	24
665	125	4567	241
1752	195	5745	184
5328	195	1453	144
1908	69	3793	91
4219	102	1503	22
2132	69	293	158
1703	69	293	158
1314	141	821	143
4809	209	926	191
1038	16	2840	252
5892	146	1638	42
6554	150	1503	79
2679	71	4962	193
2906	218	2896	217
926	146	6099	302
6635	114	3767	49
5077	151	6948	172
3514	114	4219	31
2922	22	4718	266
5892	146	376	226
6561	69	2116	316
3896	114	4419	136
4959	69	389	271
5901	119	3793	260
6312	102	4962	350
6782	199	2710	180
2365	199	4713	219
3120	99	4713	320
2663	69	5719	270
3793	199	365	270
7035	114	3968	9
6092	150	5065	141
4809	100	926	259
5275	145	4898	168
2580	114	401	82
5448	199	4852	276
4962	146	4347	27
5897	141	1518	246
1752	35	6143	72
4556	69	7112	6
1560	207	4322	70
2619	116	2224	264
26	35	5792	166
798	56	5114	1
1752	114	5745	174
1638	69	3807	187
7070	35	589	317
5892	146	25	343
853	35	2148	331
2135	16	1168	7
1908	69	3934	231
5745	171	926	168
7098	61	821	32
16	171	1963	237
2415	7	3793	142
3968	69	3819	242
2885	114	4708	205
19	151	6066	262
3577	125	2494	140
49	151	872	118
5745	56	2792	91
2513	116	4713	159
430	61	2618	129
6790	203	6190	329
319	1	2499	48
926	146	684	49
926	100	5745	148
4123	199	4219	175
619	162	1630	260
5745	171	1878	124
5745	146	368	312
1179	51	3793	160
1329	114	2259	145
4713	56	5017	29
4219	176	5005	253
3793	150	7077	79
5522	171	4617	204
378	195	926	362
2896	114	817	148
5328	147	1752	315
2476	114	5652	288
3078	61	5005	48
1560	31	5166	134
452	8	3249	113
334	1	3293	325
5328	114	5892	167
1481	114	3807	69
2679	69	2663	289
4708	122	5745	278
3767	147	5328	50
5328	218	2537	82
6485	56	1908	219
3821	218	5745	303
4100	69	4856	149
2679	125	2754	5
4962	69	3138	252
926	35	5745	308
926	40	5450	127
6782	150	6954	294
5328	150	6782	222
4809	56	5754	182
3981	218	5745	228
270	56	4846	103
3767	69	6365	99
4713	56	1168	363
4955	190	3793	301
3202	114	1532	323
2738	171	2198	103
1752	35	5328	314
1958	171	5745	159
1364	218	5892	221
1477	146	4053	348
1515	69	1638	9
749	218	3440	250
4894	40	2208	138
1867	214	6376	308
1908	150	3793	144
6365	35	4314	22
4055	56	2160	103
7087	40	3832	30
3731	114	1168	334
4715	114	632	92
5251	56	3793	99
4219	1	926	287
5892	146	5146	285
6782	71	3577	347
4520	162	1586	98
6948	16	355	181
6043	125	6224	345
5522	146	4172	196
5527	141	3824	270
4898	114	5448	252
4431	35	4657	347
2198	71	5745	265
3850	141	3540	40
4653	69	5328	268
1848	56	3793	32
5328	218	2198	41
6092	114	4641	237
5901	16	2415	53
6847	218	6312	255
4035	224	4131	204
5812	203	5166	6
1544	35	2198	132
136	69	3373	28
1652	141	3253	58
430	61	3793	133
1453	69	3821	294
2686	31	5275	41
926	35	5745	326
3791	100	6710	213
562	114	2727	113
4406	116	1477	125
4561	69	5754	277
2583	141	3793	171
5410	114	5132	352
5139	26	1453	122
1168	203	4713	212
3955	40	2253	309
3383	162	6381	284
4640	114	1874	124
1438	114	2082	268
6885	40	6788	229
3577	35	4809	33
240	69	6231	226
5594	102	4083	212
2611	114	5745	209
5305	214	401	313
3691	114	926	288
2832	69	4435	33
3452	114	2148	35
6245	199	5559	14
5108	35	4962	73
6885	171	5745	103
1840	99	5676	70
2738	147	6920	261
6593	151	4182	260
3772	218	926	54
6548	114	5745	65
2365	147	4713	84
1109	17	5414	335
2663	147	3577	72
5754	56	4809	33
5745	146	4870	126
5584	1	6554	348
2450	141	4131	9
450	162	4648	252
6898	102	5597	267
1958	35	25	72
1870	95	273	319
25	26	1453	191
5745	69	926	117
2679	114	5892	225
4623	61	7066	83
3767	36	433	274
5053	203	4636	112
4207	99	5897	313
6561	146	2698	220
6190	147	2413	16
6561	69	5634	282
3971	124	2314	78
6782	8	5328	207
4398	61	3683	71
2930	56	4713	189
6190	16	1705	262
1963	204	7066	52
2707	203	6885	68
5892	102	5328	272
4896	114	5754	224
6312	40	4962	297
544	69	22	310
5753	141	43	12
3793	56	3625	328
5132	69	3031	175
5522	146	5745	156
4661	114	5745	294
4054	114	2198	252
3905	1	4713	336
6509	99	1802	161
4962	146	743	250
4962	125	1638	77
757	132	4890	141
2710	151	6782	149
5081	56	2208	223
6710	125	6060	236
221	185	4219	202
2024	56	3793	303
2663	69	1858	150
305	114	4035	310
5973	69	3818	161
632	151	5745	156
4053	35	4267	250
1638	71	2259	334
1375	69	5469	342
3120	162	4713	42
1779	56	3825	99
6435	8	6445	130
2527	114	6025	9
4641	114	757	54
2198	146	4898	63
511	69	6869	75
3729	56	3793	254
798	218	5745	164
430	61	3793	356
2844	141	4733	296
4898	69	3582	178
4962	80	5892	357
2857	69	5469	289
5745	100	926	62
1300	114	3136	30
5590	199	6262	36
4809	102	5745	305
3504	117	2445	37
749	218	5745	359
5328	218	2537	68
4419	141	4398	336
348	56	926	5
2663	69	2679	286
4027	35	1638	250
6658	99	785	29
1817	69	6635	105
3905	56	4713	168
2940	69	40	237
632	171	2868	343
5328	218	6949	209
2679	35	4653	172
6909	114	1638	55
4160	1	2585	174
5745	147	926	332
2198	125	4962	254
6011	114	5083	113
3955	125	6368	104
2558	151	1126	336
6628	146	3031	34
450	141	1870	350
6700	16	1581	307
6635	116	2198	262
901	114	3896	122
3710	203	5416	243
1524	141	6295	300
7100	114	757	42
817	114	1168	323
5812	199	5166	121
1632	195	3832	68
1638	35	4962	52
3577	8	6782	321
582	218	6948	43
43	199	5753	202
7036	69	4748	44
1677	199	6597	40
6747	102	739	75
5083	114	1503	9
914	114	3331	218
5328	69	3767	171
2336	114	6628	197
2663	56	2443	273
2760	69	3132	155
5598	69	844	260
2365	114	405	135
5892	40	5375	248
1003	35	4962	110
4193	99	7115	45
6597	99	3850	279
6108	141	1802	139
3026	35	798	78
4023	69	338	211
6847	35	1453	319
6772	88	1902	105
1034	138	355	359
4962	102	1632	358
5942	69	4963	288
1102	114	3024	257
4764	203	821	295
3577	8	2663	98
3850	99	5431	337
3404	141	1594	61
963	218	6296	89
2679	35	6628	123
6635	35	6375	197
2679	69	2663	122
6246	141	3946	271
2679	8	2663	317
4878	145	4055	307
3896	17	5450	308
6909	150	4962	235
2679	35	1477	84
926	195	1752	311
777	56	6027	291
2679	218	1453	193
2647	114	4764	271
3793	199	3238	101
6519	114	5926	41
6710	61	3791	244
639	56	6706	34
4438	175	3832	300
3609	8	5621	248
5745	46	4764	305
2922	150	5897	156
2679	185	1167	88
314	35	4225	197
544	218	6535	41
1503	127	6554	20
6782	69	5328	200
2256	37	2386	112
4898	114	452	350
7045	69	4320	82
3807	69	1638	50
4012	114	3440	232
4993	35	5754	47
5812	56	5166	302
4034	2	1503	246
1983	218	6561	261
5350	61	4713	272
2862	1	3709	281
2198	141	4302	54
405	102	1168	152
4880	218	5892	291
5513	69	1957	357
3577	218	2352	251
3162	114	3826	188
544	69	2123	34
5328	56	699	267
4870	114	4962	39
926	40	4809	289
1902	114	6793	299
6090	2	5892	290
5745	151	926	70
821	151	1314	247
3793	61	181	284
4962	147	5745	330
5897	31	6554	173
4809	16	5754	16
5087	98	914	107
6782	125	2679	3
6241	150	4713	301
4846	69	3732	336
1050	151	2198	133
5448	114	4419	337
4962	171	4809	26
5901	141	742	239
901	114	3896	159
2844	141	4733	150
6782	2	2710	211
1316	114	1168	152
4419	114	5450	190
283	80	5892	278
6934	114	5897	22
4567	71	2679	96
4962	69	2910	257
7007	56	6954	286
772	114	6949	156
5819	3	2935	294
4809	69	926	273
4044	203	1804	183
1058	16	6295	72
1179	141	2268	109
2679	1	5754	266
5745	69	926	174
5901	199	3793	292
757	175	821	197
5745	146	88	139
588	69	3821	340
6554	56	3787	41
5745	195	4290	324
4870	69	2198	34
2198	146	2396	252
3968	146	7042	232
4962	146	5982	218
378	218	926	203
2663	35	5745	102
3832	146	4671	355
1720	192	6885	98
5812	141	5166	268
1168	162	4713	287
7005	56	2344	163
6190	150	4678	355
5973	151	2515	9
749	102	1487	158
4713	56	1168	261
6050	35	5522	140
5473	114	5745	285
1231	135	6235	146
6554	145	5897	191
311	114	3204	232
3905	127	596	93
6133	51	389	168
513	114	4795	114
4562	102	4678	337
6216	114	1503	281
1062	218	1796	19
1652	114	190	105
5812	199	6262	82
917	69	4962	112
1752	147	3767	68
7045	69	2928	77
821	193	6092	231
6885	69	5745	208
5328	147	3767	220
4419	162	6439	265
3968	141	1323	257
1170	114	5754	350
6381	19	1453	89
745	114	757	309
3356	146	1752	232
5452	69	312	120
3968	218	5745	245
5745	125	2198	1
1276	218	5745	333
2073	56	5590	54
6954	141	5431	189
1965	69	5077	114
3633	69	104	216
5513	99	3884	52
2679	71	2663	13
749	218	1231	177
3205	35	4963	167
6793	147	25	84
6635	69	3767	112
4809	35	4896	247
7021	61	2268	327
5832	147	1168	290
270	56	4962	335
4846	69	3031	342
5897	141	6554	245
2707	141	3007	5
7024	61	5892	275
6885	141	6529	294
6885	171	4962	166
2679	69	2663	76
6561	40	1958	233
2663	69	4266	326
4911	125	1752	307
3793	199	1908	216
2710	151	3656	362
749	125	7070	192
5275	145	2686	23
5328	35	389	145
5897	141	6554	299
890	69	4428	125
4890	204	3559	87
6290	114	4962	252
4023	69	3787	322
6782	195	5328	275
1133	114	6878	188
4809	146	5754	282
4286	114	5328	223
3180	199	71	141
6426	56	4757	12
2116	40	3968	208
6837	151	2851	147
1576	114	3619	28
2679	69	3821	215
6325	35	4883	222
3625	114	5901	202
5745	199	5450	93
3929	69	4655	323
5469	102	3821	267
6561	40	4764	280
6593	151	6885	364
3929	56	1168	209
405	151	5875	166
1110	117	2585	136
4732	35	5450	7
901	114	6643	201
875	40	4962	62
6635	69	4640	289
1636	114	5915	193
3577	69	1638	324
914	199	4713	288
2844	114	632	100
817	114	4029	250
2679	71	1638	34
5469	1	1673	116
4809	146	5754	303
6158	199	6492	263
4366	69	6950	61
3120	99	4713	140
6365	69	4314	274
4775	203	3767	155
5328	114	3138	69
749	114	5654	25
5032	171	4713	77
5812	3	4254	124
1524	141	6295	323
4962	40	5745	361
619	147	3962	73
5025	218	5745	239
2386	35	3793	242
2674	69	1988	231
1453	146	2506	6
1829	195	4962	119
3934	69	6843	315
5900	195	5166	291
4959	69	6635	43
4962	171	6312	253
6262	69	5812	348
6305	150	6554	315
5886	125	4757	142
3929	56	1168	296
4713	1	1168	279
2198	146	6943	146
2415	199	3793	289
1752	35	6312	201
5892	99	4697	6
4846	56	906	323
6499	114	3014	28
1050	102	1902	357
4713	56	1168	348
3440	125	926	264
3793	56	1908	86
4713	214	3929	138
5448	56	5166	317
5226	203	352	236
2679	69	1638	307
1983	218	632	89
6554	199	5897	28
2365	114	1168	196
1231	150	4846	347
4809	69	5745	310
2679	114	2663	102
374	114	5745	244
3821	102	5469	221
1231	99	4131	128
6480	35	2887	30
6862	56	221	232
4962	171	3656	151
4131	147	367	74
2536	114	5745	191
2386	69	1908	358
3855	35	6949	138
4898	114	2663	115
5745	102	4764	355
3577	218	5005	140
2132	141	3855	219
2466	114	3187	186
2635	141	4713	14
4545	69	6378	279
1482	114	3896	308
5515	114	5364	5
4035	151	4962	331
2587	141	181	1
5745	25	4962	233
5892	35	4962	55
3526	141	3793	2
2679	69	2663	31
5745	146	2396	299
3821	147	5469	192
5745	141	6295	363
2091	114	1197	253
33	69	6365	302
4809	146	5328	119
3138	141	6332	100
3832	141	5312	131
4713	185	1168	145
6970	61	5403	144
79	102	6312	326
6920	114	4594	250
4923	57	3342	344
4038	1	5679	11
5328	125	3818	20
5892	146	2679	175
3904	56	5897	27
4197	25	5184	55
1211	69	1958	222
2707	141	6529	5
2263	56	4713	187
3884	94	1453	277
2198	146	2276	21
1168	80	4713	295
5583	114	2354	346
4597	218	4809	246
2359	218	2627	226
1638	151	5745	363
2663	35	3968	105
3637	114	1638	159
5754	125	4809	84
1231	119	4131	189
4962	171	917	334
3818	69	3536	336
4588	117	6875	277
1836	218	6092	222
2386	56	3793	225
5745	69	926	341
1211	218	3981	44
2679	114	5745	22
665	150	1980	163
1594	56	3404	125
4890	145	4764	28
2700	61	5734	40
2027	141	2618	148
5380	114	5236	148
978	199	5081	306
190	56	708	168
1764	69	4977	321
1503	40	6554	344
3468	69	5083	15
790	114	3421	22
7100	114	6092	200
728	40	1137	323
4581	114	632	241
5745	151	209	268
582	1	2256	72
724	114	5745	36
1586	99	3850	58
3383	99	1453	179
6909	114	5892	231
2396	35	88	33
3610	114	2775	299
5885	114	7066	110
7119	1	926	94
2827	16	6377	324
3225	99	208	248
5032	218	3929	308
6246	141	4752	329
3884	61	3793	351
6635	114	4756	108
5328	151	2069	150
2268	194	1179	134
5753	141	43	351
1752	114	5745	229
6635	69	5328	155
5898	158	4713	337
906	114	1231	76
4713	98	3593	2
4962	35	917	69
1652	114	6088	345
4307	61	4073	21
2583	162	3793	55
1180	114	5952	21
4439	141	6943	86
186	98	4852	278
3968	35	926	152
3793	1	3934	332
5594	171	5450	218
2083	114	5659	209
5812	69	5900	348
6782	125	2679	349
5287	56	4219	166
4713	56	4219	187
4541	35	4764	143
4809	56	926	301
4962	151	7066	60
6635	69	4640	347
3793	40	2024	322
5754	102	926	191
4700	69	926	83
2686	124	5275	43
3884	61	3383	285
3138	69	4962	116
2198	37	344	57
2365	114	405	222
6197	114	3400	292
6561	40	4764	282
6350	69	2679	176
5754	141	2935	271
6644	69	5005	326
4662	69	1002	198
2180	114	2931	299
4846	69	4962	162
6554	40	1126	295
6169	114	4290	151
1824	114	926	81
2181	199	1110	15
1778	204	6873	295
6628	69	714	236
5235	218	632	112
1168	141	4713	155
2044	57	1318	162
1135	69	3818	93
5745	146	3753	295
5901	147	3793	104
5469	218	1453	89
2083	114	1157	298
2415	1	3934	305
5328	56	6782	208
6151	56	3853	152
6885	35	5745	193
3854	56	3793	285
3686	69	2331	325
1870	150	917	259
1962	199	177	328
566	61	4886	325
5745	146	5328	288
5834	69	1157	57
1752	218	4809	141
5226	69	698	240
4708	69	4795	170
6948	146	2221	17
5599	71	1477	254
3577	218	2352	7
4160	35	6948	145
774	114	5219	352
3120	199	4713	132
4713	1	1168	123
6082	69	3368	262
6348	114	4511	296
5328	151	3633	127
5450	141	4398	174
1702	114	6885	181
5897	99	6554	348
5745	171	4809	85
2334	114	3028	289
5328	35	5450	42
1551	203	926	35
5328	218	6561	304
1631	127	3934	189
6852	135	1790	320
259	151	926	358
5892	114	5328	251
2679	35	1062	326
4290	146	2396	309
2396	69	1752	37
3946	180	3936	100
3905	150	4713	154
950	114	6250	11
1092	61	4713	127
34	69	1867	203
6909	114	4962	114
2679	151	6782	12
5275	204	4898	165
5769	147	3432	160
